code,link,name
500200000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/50/5002.html,县
510100000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5101.html,成都市
510300000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5103.html,自贡市
510400000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5104.html,攀枝花市
510500000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5105.html,泸州市
510600000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5106.html,德阳市
510700000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5107.html,绵阳市
510800000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5108.html,广元市
510900000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5109.html,遂宁市
511000000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5110.html,内江市
511100000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5111.html,乐山市
511300000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5113.html,南充市
511400000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5114.html,眉山市
511500000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5115.html,宜宾市
511600000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5116.html,广安市
511700000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5117.html,达州市
511800000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5118.html,雅安市
511900000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5119.html,巴中市
512000000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5120.html,资阳市
513200000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5132.html,阿坝藏族羌族自治州
513300000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5133.html,甘孜藏族自治州
513400000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/51/5134.html,凉山彝族自治州
520100000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/52/5201.html,贵阳市
520200000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/52/5202.html,六盘水市
520300000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/52/5203.html,遵义市
520400000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/52/5204.html,安顺市
520500000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/52/5205.html,毕节市
520600000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/52/5206.html,铜仁市
522300000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/52/5223.html,黔西南布依族苗族自治州
522600000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/52/5226.html,黔东南苗族侗族自治州
522700000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/52/5227.html,黔南布依族苗族自治州
530100000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/53/5301.html,昆明市
530300000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/53/5303.html,曲靖市
530400000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/53/5304.html,玉溪市
530500000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/53/5305.html,保山市
530600000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/53/5306.html,昭通市
530700000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/53/5307.html,丽江市
530800000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/53/5308.html,普洱市
530900000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/53/5309.html,临沧市
532300000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/53/5323.html,楚雄彝族自治州
532500000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/53/5325.html,红河哈尼族彝族自治州
532600000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/53/5326.html,文山壮族苗族自治州
532800000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/53/5328.html,西双版纳傣族自治州
532900000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/53/5329.html,大理白族自治州
533100000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/53/5331.html,德宏傣族景颇族自治州
533300000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/53/5333.html,怒江傈僳族自治州
533400000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/53/5334.html,迪庆藏族自治州
540100000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/54/5401.html,拉萨市
540200000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/54/5402.html,日喀则市
540300000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/54/5403.html,昌都市
540400000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/54/5404.html,林芝市
540500000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/54/5405.html,山南市
542400000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/54/5424.html,那曲地区
542500000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/54/5425.html,阿里地区
610100000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/61/6101.html,西安市
610200000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/61/6102.html,铜川市
610300000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/61/6103.html,宝鸡市
610400000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/61/6104.html,咸阳市
610500000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/61/6105.html,渭南市
610600000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/61/6106.html,延安市
610700000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/61/6107.html,汉中市
610800000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/61/6108.html,榆林市
610900000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/61/6109.html,安康市
611000000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/61/6110.html,商洛市
620100000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/62/6201.html,兰州市
620200000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/62/6202.html,嘉峪关市
620300000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/62/6203.html,金昌市
620400000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/62/6204.html,白银市
620500000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/62/6205.html,天水市
620600000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/62/6206.html,武威市
620700000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/62/6207.html,张掖市
620800000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/62/6208.html,平凉市
620900000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/62/6209.html,酒泉市
621000000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/62/6210.html,庆阳市
621100000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/62/6211.html,定西市
621200000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/62/6212.html,陇南市
622900000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/62/6229.html,临夏回族自治州
623000000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/62/6230.html,甘南藏族自治州
630100000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/63/6301.html,西宁市
630200000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/63/6302.html,海东市
632200000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/63/6322.html,海北藏族自治州
632300000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/63/6323.html,黄南藏族自治州
632500000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/63/6325.html,海南藏族自治州
632600000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/63/6326.html,果洛藏族自治州
632700000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/63/6327.html,玉树藏族自治州
632800000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/63/6328.html,海西蒙古族藏族自治州
640100000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/64/6401.html,银川市
640200000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/64/6402.html,石嘴山市
640300000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/64/6403.html,吴忠市
640400000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/64/6404.html,固原市
640500000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/64/6405.html,中卫市
650100000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/65/6501.html,乌鲁木齐市
650200000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/65/6502.html,克拉玛依市
650400000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/65/6504.html,吐鲁番市
650500000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/65/6505.html,哈密市
652300000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/65/6523.html,昌吉回族自治州
652700000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/65/6527.html,博尔塔拉蒙古自治州
652800000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/65/6528.html,巴音郭楞蒙古自治州
652900000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/65/6529.html,阿克苏地区
653000000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/65/6530.html,克孜勒苏柯尔克孜自治州
653100000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/65/6531.html,喀什地区
653200000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/65/6532.html,和田地区
654000000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/65/6540.html,伊犁哈萨克自治州
654200000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/65/6542.html,塔城地区
654300000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/65/6543.html,阿勒泰地区
659000000000,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/65/6590.html,自治区直辖县级行政区划
