UrbanRuralCode,code,name
111,110105032029,北卫家园社区居民委员会
111,110105032030,清河营中路社区居民委员会
111,110105032031,清苑路第二社区居民委员会
111,110105032032,清苑路第三社区居民委员会
111,110105032201,红军营村委会
111,110105032202,北湖渠村委会
111,110105032203,来广营村委会
111,110105032204,新生村委会
111,110105032205,清河营村委会
111,110105009046,安慧里社区居委会
111,110105009047,安慧里南社区居委会
111,110105009048,华严北里社区居委会
111,110105009049,华严北里西社区居委会
111,110105009050,安翔里社区居委会
111,110105009051,丝竹园社区居委会
111,110105009052,北辰东路社区居委会
111,110105009053,安苑里社区居委会
111,110105009054,京民社区居委会
111,110105009055,祁家豁子社区居委会
111,110105033002,荟万鸿社区居委会
111,110105033003,鑫兆佳园社区居委会
111,110105033004,万象新天社区居委会
111,110105033005,常营民族家园社区居委会
111,110105033006,连心园社区居委会
111,110105033007,苹果派社区居委会
111,110105033008,常营福第社区居委会
111,110105033009,畅心阳光社区居委会
111,110105033010,常营保利社区居委会
111,110105033011,丽景园社区居委会
111,110105033012,住欣家园社区居委会
111,110105033013,东方华庭社区居委会
123,110105033200,常营第一村委会
123,110105033201,常营第二村委会
123,110105033202,常营第三村委会
123,110105033203,常营第四村委会
123,110105033204,常营第五村委会
123,110105033205,常营第六村委会
123,110105033206,常营第七村委会
123,110105033207,十里堡村委会
123,110105033208,五里桥村委会
123,110105033209,草房村委会
111,110105034001,福怡苑社区居委会
111,110105034003,三间房南里社区居委会
111,110105034004,定南里社区居委会
111,110105034005,定北里社区居委会
111,110105034006,定西北里社区居委会
111,110105034007,定西南里社区居委会
111,110105034008,双桥铁路社区居委会
111,110105034009,双桥路社区居委会
111,110105034010,双柳社区居委会
111,110105034013,双惠苑社区居委会
111,110105034014,绿洲家园社区居委会
111,110105034015,艺水芳园社区居委会
111,110105034016,美然动力社区居委会
111,110105034026,聚福苑社区居委会
111,110105034027,泰福苑社区居委会
111,110105034200,三间房东村村委会
111,110105034201,三间房西村村委会
111,110105034202,定福庄东村村委会
111,110105034203,定福庄西村村委会
111,110105034204,褡裢坡村村委会
111,110105034205,白家楼村村委会
111,110105034207,东柳村村委会
111,110105034208,西柳村村委会
111,110105034209,新房村村委会
111,110105034210,北双桥村村委会
111,110105034211,金家村村委会
111,110105038001,马南里社区居委会
111,110105038005,大望京社区居委会
111,110105038007,京旺家园社区居委会
111,110105038200,崔各庄村委会
111,110105038201,善各庄村委会
